"srno","id","name","url","address","locality","city","city_id","latitude","longitude","locality_verbose","cuisines","average_cost_for_two","price_range","currency","aggregate_rating","rating_text","rating_color","votes","has_fake_reviews","has_online_delivery","is_table_reservation_supported","has_table_booking"
"493","3400154","Cake & More","https://www.zomato.com/agra/cake-more-tajganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Fatehabad Road, Tajganj, Agra","Tajganj","Agra","34","27.1616021178","78.0344583839","Tajganj, Agra","Desserts, Bakery","200","1","Rs.","3.8","Good","9ACD32","55","0","1","0","0"
"494","3400072","Dawat-e-Nawab - Radisson Blu","https://www.zomato.com/agra/dawat-e-nawab-radisson-blu-tajganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj","Agra","34","27.1624853887","78.0568018556","Radisson Blu, Tajganj, Agra","North Indian, Mughlai","3600","4","Rs.","4.2","Very Good","5BA829","111","0","0","0","0"
"495","3400033","The Ccharcoal Chimney","https://www.zomato.com/agra/the-ccharcoal-chimney-tajganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Hotel Samovar, Fatehabad Road, Tajganj, Agra","Tajganj","Agra","34","27.1595846783","78.0437059700","Tajganj, Agra","North Indian, Chinese, Continental, Mughlai","1500","4","Rs.","3.8","Good","9ACD32","114","0","1","0","0"
"496","3401312","Om Restaurant","https://www.zomato.com/agra/om-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dhakran Chauraha, MG Road, Civil Lines, Agra","Civil Lines","Agra","34","27.1799361509","78.0048594294","Civil Lines, Agra","North Indian","250","1","Rs.","3.7","Good","9ACD32","88","0","1","0","0"
"497","3400341","Rangrezz Restaurant","https://www.zomato.com/agra/rangrezz-restaurant-agra-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra","Agra Cantt","Agra","34","27.1613974820","78.0115368962","Agra Cantt, Agra","North Indian, Mughlai","700","2","Rs.","3.3","Average","CDD614","94","0","0","0","0"
"498","3400306","Agra Bana","https://www.zomato.com/agra/agra-bana-kuberpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","12/153A2, Near Itimad Ud Daulah, Nunihai Road, Yamuna Expressway, Kuberpur, Agra","Kuberpur","Agra","34","27.1957140000","78.0313160000","Kuberpur, Agra","North Indian, Chinese, Continental, South Indian","800","3","Rs.","3.5","Good","9ACD32","44","0","0","0","0"
"499","3400015","KFC","https://www.zomato.com/agra/kfc-tajganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","2022, Basai Mustquil, Near TDI Mall, Fatehabad Road, Tajganj, Agra","Tajganj","Agra","34","27.1575126110","78.0506072938","Tajganj, Agra","Burger, Fast Food","500","2","Rs.","4.0","Very Good","5BA829","214","0","1","0","0"
"500","3400812","The Chocolate Room","https://www.zomato.com/agra/the-chocolate-room-khandari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Omaxe SRK Mall, GF-24, Jawaharnagar Colony, Khandari, Agra","Khandari","Agra","34","27.2105580667","77.9995092005","Khandari, Agra","Desserts","400","2","Rs.","3.5","Good","9ACD32","89","0","1","0","0"
"501","18967179","Pandit Foods","https://www.zomato.com/mathura/pandit-foods-1-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Bhuteshwar Road, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4920878778","77.6731028035","Mathura Locality, Mathura","Chinese, Fast Food","100","1","Rs.","3.7","Good","9ACD32","7","0","1","0","0"
"502","18877394","United Canteen","https://www.zomato.com/mathura/united-canteen-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Canteen Road, Dampier Nagar, Mathura - 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4925985381","77.6792725548","Mathura Locality, Mathura","South Indian, North Indian, Indian, Chinese","250","1","Rs.","4.1","Very Good","5BA829","8","0","1","0","0"
"503","18973200","Mama Franky ","https://www.zomato.com/mathura/mama-franky-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dampier Nagar, Opposite Andhra Bank, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4931454802","77.6792923361","Mathura Locality, Mathura","North Indian, Indian, Fast Food, Chinese","150","1","Rs.","3.8","Good","9ACD32","11","0","1","0","0"
"504","18973632","Chaat Chatore ","https://www.zomato.com/mathura/chaat-chatore-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Bhuteshwar Road, Near BSA Engineering College Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4948633190","77.6712631434","Mathura Locality, Mathura","South Indian, Fast Food, Biryani, Cafe, Coffee, Sandwich, Tea, Wraps","200","1","Rs.","0","Not rated","CBCBC8","2","0","1","0","0"
"505","18877038","Agrawal Bhojnalay","https://www.zomato.com/mathura/agrawal-bhojnalay-2-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Opposite B S A, Maholi Road, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4931668939","77.6734763011","Mathura Locality, Mathura","North Indian, South Indian","300","1","Rs.","3.3","Average","CDD614","4","0","1","0","0"
"506","18876651","Baba DA Dhaba","https://www.zomato.com/mathura/baba-da-dhaba-2-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","New Bus Stand, Maholi Road, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4917012377","77.6742387190","Mathura Locality, Mathura","North Indian, South Indian","200","1","Rs.","0","Not rated","CBCBC8","3","0","1","0","0"
"507","18826191","Shankar Mithai Wala","https://www.zomato.com/mathura/shankar-mithai-wala-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Holi Gate, Mathura - 281001, Tilak Dwar, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4988226330","77.6853055134","Mathura Locality, Mathura","Beverages, North Indian","350","2","Rs.","4.9","Excellent","3F7E00","20","0","1","0","0"
"508","18972375","Agrawal Fast food","https://www.zomato.com/mathura/agrawal-fast-food-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Goverdhan Road Bhuteshwar Road Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5004398645","77.6667905599","Mathura Locality, Mathura","North Indian, Indian, Fast Food","150","1","Rs.","3.2","Average","CDD614","8","0","1","0","0"
"509","18974199","Rahul Bakers","https://www.zomato.com/mathura/rahul-bakers-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishnanagar, Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5009617869","77.6577327400","Mathura Locality, Mathura","Fast Food, Bakery","250","1","Rs.","4.3","Very Good","5BA829","14","0","1","0","0"
"510","18875811","Two21 Cafe","https://www.zomato.com/mathura/two21-cafe-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Next to Ashirwad Hospital, National Highway -2, Goverdhan Chowk, Mathura - 281004, Near Goverdhan Chauraha, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4971128858","77.6537033916","Mathura Locality, Mathura","Cafe, Burger, Chinese, Coffee, Desserts, French","500","2","Rs.","3.5","Good","9ACD32","9","0","1","0","0"
"511","18875863","Shankar Foods","https://www.zomato.com/mathura/shankar-foods-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","63/57 Tilak Dwar, Main Bazar, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4987140831","77.6853558049","Mathura Locality, Mathura","Chinese, North Indian, South Indian","400","2","Rs.","3.7","Good","9ACD32","10","0","1","0","0"
